,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
312258,660595840,Make/100: Original Ink Paintings,Illustration,Art,DKK,2017-04-04,4000.0,2017-03-11 15:36:30,5560.0,successful,21,DK,411.96,794.79,571.79
310452,651377918,"make a mini foundry , to store your own metal ingots",Crafts,Crafts,GBP,2016-09-08,300.0,2016-08-09 18:04:07,0.0,failed,0,GB,0.0,0.0,399.77
335666,779923328,Cancelled (Canceled),Art,Art,USD,2015-10-31,2000.0,2015-09-30 07:17:17,0.0,canceled,0,US,0.0,0.0,2000.0
228690,23252196,PocketStand: A portable play stand for Nintendo Switch,Product Design,Design,USD,2017-04-14,500.0,2017-03-22 16:00:19,1546.0,successful,91,US,586.0,1546.0,500.0
134773,168402476,Bend Over: The Hollywood Survival Guide,Film & Video,Film & Video,USD,2011-06-22,6500.0,2011-04-23 05:40:40,375.0,failed,9,US,375.0,375.0,6500.0
335437,778792789,"Hiking in Socorro County, New Mexico: the guide",Publishing,Publishing,USD,2015-04-04,1200.0,2015-03-12 23:24:09,1262.0,successful,30,US,1262.0,1262.0,1200.0
72342,1368193595,When You Dream In Music... You Must Keep Trying.,Rock,Music,USD,2013-06-30,10000.0,2013-05-31 03:10:53,10003.0,successful,92,US,10003.0,10003.0,10000.0
60905,1309725962,"The Horrors: coloring book of cryptids, ghosts and monsters",Illustration,Art,USD,2014-01-28,2500.0,2013-12-14 01:37:34,2745.0,successful,67,US,2745.0,2745.0,2500.0
282667,508245927,"CACAO, ARDUINO IDE and Simulation software",Software,Technology,EUR,2015-07-31,2500.0,2015-06-01 17:29:46,1345.0,failed,33,FR,1475.2,1475.06,2741.74
372572,96868377,Master The Art Of Public Speaking Book Series,Nonfiction,Publishing,AUD,2015-02-20,500.0,2015-01-30 00:59:13,0.0,failed,0,AU,0.0,0.0,392.31
266573,426130520,Climate Valuation - Analyse climate change impact on houses.,Apps,Technology,AUD,2016-05-13,30000.0,2016-04-13 22:58:27,381.0,failed,5,AU,290.18,277.53,21853.15
207140,2055606340,Laughter is Sacred Space 2.0,Plays,Theater,USD,2016-10-01,23000.0,2016-09-01 20:15:45,24418.6,successful,97,US,1281.0,24418.6,23000.0
205739,2048038313,'Built + Branded' by Ground Up Designers,Graphic Design,Design,USD,2010-09-11,2500.0,2010-08-18 00:50:32,2602.21,successful,35,US,2602.21,2602.21,2500.0
207924,2059648107,Minced Market - Gourmet Garlic Products (Canceled),Food,Food,USD,2014-10-02,30000.0,2014-09-02 01:57:24,4490.0,canceled,38,US,4490.0,4490.0,30000.0
340304,803296617,Friends and Foes Series,Fiction,Publishing,USD,2013-02-20,17000.0,2013-01-18 18:23:58,300.0,failed,4,US,300.0,300.0,17000.0
267918,433221483,Slow Creep,Horror,Film & Video,USD,2014-12-04,7000.0,2014-11-04 05:36:42,7022.0,successful,102,US,7022.0,7022.0,7000.0
185873,1946178249,Shift by Gabrielle B.,R&B,Music,USD,2017-10-16,10000.0,2017-08-17 22:50:23,106.0,failed,2,US,0.0,106.0,10000.0
2147,1011214149,Discovering craft breweries in the USA,Drinks,Food,USD,2014-09-05,20000.0,2014-08-06 05:36:21,2.0,failed,1,US,2.0,2.0,20000.0
160957,1818622770,Lavu Lamp: Scandinavian design and tradition in a table lamp,Product Design,Design,GBP,2015-10-05,3000.0,2015-09-01 11:03:53,3101.0,successful,30,GB,4785.01,4756.79,4601.86
194301,1989283011,The Mystic Tales: Chapter 1 Comic,Comics,Comics,USD,2014-01-20,9000.0,2014-01-02 17:41:07,277.0,failed,11,US,277.0,277.0,9000.0
21249,1107732246,Trumann Rail Boys EP,Music,Music,USD,2016-01-01,3500.0,2015-12-02 23:26:13,3520.0,undefined,0,"N,0""",,3520.0,3500.0
309260,645274498,Homebody - a Short Film,Shorts,Film & Video,USD,2016-06-11,10000.0,2016-05-10 14:36:53,10776.69,successful,262,US,10776.69,10776.69,10000.0
326575,733457917,The Vector Golf Tee,Product Design,Design,USD,2017-07-21,10000.0,2017-06-21 16:17:56,20.0,canceled,1,US,20.0,20.0,10000.0
152276,1773658484,Who is Professor Algernon?,Webseries,Film & Video,USD,2011-08-20,1800.0,2011-07-08 19:37:14,62.0,failed,4,US,62.0,62.0,1800.0
193138,1982761105,Crooked Philosophy by Bill Barrett and Marcus Watkins,Jazz,Music,USD,2017-04-07,1500.0,2017-03-18 21:41:08,1900.0,successful,26,US,55.0,1900.0,1500.0
289276,541927920,"BITEME CHEESECAKES: ""ONE BITE IS ALL IT TAKES""",Food,Food,USD,2013-12-16,24000.0,2013-11-01 07:12:11,2205.0,failed,40,US,2205.0,2205.0,24000.0
63101,1320895803,"Help Us Republish Daphne Oram's ""An Individual Note...""",Electronic Music,Music,GBP,2016-07-14,10000.0,2016-06-06 23:42:34,15637.22,successful,515,GB,20702.94,20895.88,13362.91
336564,784252545,Divided We Stand,Television,Film & Video,USD,2015-09-18,4800.0,2015-08-20 22:23:15,4950.66,successful,59,US,4950.66,4950.66,4800.0
66196,1336704106,Giving Horses a Voice,Nonfiction,Publishing,USD,2014-04-20,7300.0,2014-03-21 12:24:21,2725.99,failed,55,US,2725.99,2725.99,7300.0
371098,960910180,Homegrown 4: BOSTON HASSLE FEST,Music,Music,USD,2012-10-29,3900.0,2012-09-28 20:25:22,4099.0,successful,84,US,4099.0,4099.0,3900.0
374382,977843898,LAST CHANCE! GREEN ALERT: Blends of coffee & green tea,Drinks,Food,USD,2015-08-07,5000.0,2015-07-08 19:00:05,8734.0,successful,255,US,8734.0,8734.0,5000.0
251195,347752269,"Michael Surbrook's Ghosts, Ghouls, and Golems",Tabletop Games,Games,USD,2017-04-13,4000.0,2017-03-14 17:58:54,4641.0,successful,128,US,2098.0,4641.0,4000.0
250225,342745301,The Printed Blog,Publishing,Publishing,USD,2012-10-05,25000.0,2012-08-21 16:29:01,1380.0,failed,24,US,1380.0,1380.0,25000.0
159358,1810397477,Crafts for Creative Children/Artisanat pour Enfants Creative,DIY,Crafts,CAD,2015-03-26,200.0,2015-02-24 03:50:07,15.0,failed,1,CA,11.97,11.99,159.88
241896,300244209,OPERATION: OPERA,Music,Music,EUR,2017-03-28,500.0,2017-02-26 10:10:24,16.0,failed,2,FR,15.83,17.11,534.55
96685,1491181151,The Fun Adventures of Puff and Bean,Children's Books,Publishing,USD,2012-06-16,10000.0,2012-05-17 17:30:29,97.0,failed,6,US,97.0,97.0,10000.0
72236,1367681856,The Southwest Suburban Immigrant Project (Film),Documentary,Film & Video,USD,2013-05-20,10000.0,2013-04-09 20:53:29,2752.0,failed,17,US,2752.0,2752.0,10000.0
70192,1357292730,Indie Film - '29 Alexander' (Canceled),Shorts,Film & Video,USD,2013-07-12,3000.0,2013-07-02 21:30:44,416.0,canceled,9,US,416.0,416.0,3000.0
138953,1705831669,Who is? Campaign,Hip-Hop,Music,USD,2015-04-11,2000.0,2015-03-12 05:46:58,1.0,failed,1,US,1.0,1.0,2000.0
159079,1809013342,Indoor Pitching Rubber For Training Pitchers,Product Design,Design,USD,2016-05-04,16500.0,2016-04-04 16:36:22,135.0,failed,1,US,135.0,135.0,16500.0
149687,1760684918,"Handi-Tag,solution to storing and displaying disabled permit",Gadgets,Technology,USD,2016-09-10,20000.0,2016-07-27 01:35:07,1239.0,failed,9,US,1027.0,1239.0,20000.0
95538,1485525537,Nine Mahou Card Masters,Young Adult,Publishing,USD,2015-04-13,1000.0,2015-02-12 23:30:54,0.0,failed,0,US,0.0,0.0,1000.0
46395,1236020568,Wednesday kids - Designs of Artistic Merit Made in NYC,Childrenswear,Fashion,USD,2014-11-10,3000.0,2014-10-08 04:59:06,243.0,failed,7,US,243.0,243.0,3000.0
291930,555381898,Rogue Mag clothing line,Fashion,Fashion,GBP,2014-07-04,12000.0,2014-06-04 10:22:02,30.0,failed,4,GB,50.24,51.43,20572.25
74653,1380403215,Pure Life - A plea for love as legal tender,Translations,Publishing,EUR,2016-01-22,4500.0,2015-12-23 07:48:19,4929.0,successful,25,NL,5380.79,5327.27,4863.6
255040,366981826,American Vintage: A Road Trip with the Blackbird Girls,Nonfiction,Publishing,USD,2015-07-01,4500.0,2015-05-29 04:24:01,1583.0,failed,20,US,1583.0,1583.0,4500.0
161211,1820013021,Thundering Eagle's War,Narrative Film,Film & Video,USD,2011-10-15,12000.0,2011-08-16 23:26:58,15.0,failed,1,US,15.0,15.0,12000.0
30978,1157600283,STOMP: Bluetooth Music Pedal for Hands-Free Page Turning,Sound,Technology,USD,2017-11-02,10000.0,2017-09-30 16:02:12,16283.0,successful,166,US,7502.0,16283.0,10000.0
329708,749866026,Marriage Ain't for Punks: Book Publishing Project,Nonfiction,Publishing,USD,2013-07-13,6500.0,2013-06-13 17:05:35,625.0,failed,13,US,625.0,625.0,6500.0
345692,830918843,Crescendo,Graphic Novels,Comics,USD,2016-07-17,3300.0,2016-06-17 19:33:36,3702.0,successful,58,US,2446.0,3702.0,3300.0
178839,1909875374,Del Castillo Records a New Album and TWO Videos!,Music,Music,USD,2011-12-19,20000.0,2011-10-20 19:07:05,26456.0,successful,145,US,26456.0,26456.0,20000.0
245160,316926389,MOTION TO MUSIC: The Funniest Musical Mobile Trainer,Wearables,Technology,USD,2016-08-16,35000.0,2016-06-17 11:02:41,740.0,failed,19,US,485.0,740.0,35000.0
295353,573308903,Katlynn Marie's Horror & Other Makeup (Canceled),Mixed Media,Art,USD,2015-01-23,15000.0,2014-11-24 22:54:16,17.0,canceled,3,US,17.0,17.0,15000.0
316152,680358195,Jam & Muffins: A Musical Soup Kitchen,Music,Music,USD,2016-04-10,10000.0,2016-03-11 16:23:05,75.0,failed,3,US,75.0,75.0,10000.0
377801,995765247,Turn off the noise,Music,Music,EUR,2017-02-19,20000.0,2017-01-20 12:42:28,150.0,failed,2,FR,266.02,159.13,21217.91
60551,1307776732,Isn't It Pretty To Think So? (Extended Campaign),Fiction,Publishing,USD,2011-03-15,250.0,2011-03-08 02:35:58,1030.0,successful,48,US,1030.0,1030.0,250.0
340521,804457776,Miz Mandy's Music Videos Summer Project!,Pop,Music,USD,2012-06-24,3000.0,2012-06-01 23:09:49,3193.0,successful,71,US,3193.0,3193.0,3000.0
104172,1529575801,EquiptBaby,Product Design,Design,USD,2013-12-07,12500.0,2013-11-07 07:17:58,12620.0,successful,31,US,12620.0,12620.0,12500.0
247976,331250771,Thriller Novel to Audiobook Project!,Fiction,Publishing,USD,2014-11-16,1500.0,2014-11-01 17:55:47,155.0,failed,4,US,155.0,155.0,1500.0
230332,240858535,Batman: Patient Zero (Canceled),Narrative Film,Film & Video,USD,2016-04-23,12000.0,2016-02-23 08:10:16,45.0,canceled,2,US,45.0,45.0,12000.0
154758,1786785877,"SOLO, spreading our wings",Theater,Theater,GBP,2014-02-18,1500.0,2014-01-10 20:16:27,1549.0,successful,44,GB,2548.85,2583.52,2501.79
273741,462684516,"FOR THE FANS, BY THE FANS...For the Artists to Start",Music,Music,USD,2010-04-13,8000.0,2010-02-08 17:05:30,185.0,failed,8,US,185.0,185.0,8000.0
322127,710322580,"Cali and Me, Headbands and Hair Accessories",Crafts,Crafts,USD,2015-03-16,5000.0,2015-02-20 16:16:11,17.0,failed,1,US,17.0,17.0,5000.0
331676,759761309,Africax5.tv: Youth led Media and Entertainment Platform,Web,Technology,GBP,2015-03-06,5000.0,2015-02-04 22:23:20,1.0,failed,1,GB,1.5,1.52,7592.09
26478,1134472364,DancEthos Performs at the Kreeger Auditorium,Performances,Dance,USD,2017-04-20,5000.0,2017-03-01 05:11:36,5070.0,successful,76,US,160.0,5070.0,5000.0
190578,1969904089,Help Between Fate record their sophomore EP!,Rock,Music,USD,2012-03-02,1500.0,2012-02-01 17:12:16,1547.09,successful,43,US,1547.09,1547.09,1500.0
199964,2018220444,Broken - First Five Episodes,Television,Film & Video,USD,2015-07-02,8000.0,2015-06-02 22:41:47,0.0,failed,0,US,0.0,0.0,8000.0
244686,314477731,The Annual Ladies of Hip-Hop Festival,Dance,Dance,USD,2012-04-08,5000.0,2012-02-08 20:20:16,6146.0,successful,182,US,6146.0,6146.0,5000.0
106072,1539148413,Written On Your Face,Shorts,Film & Video,USD,2012-06-09,5000.0,2012-05-10 17:31:08,6695.0,successful,107,US,6695.0,6695.0,5000.0
317779,688600296,"""Fight and Win"" - Lyric Video",Mixed Media,Art,CAD,2014-03-10,1000.0,2014-01-09 19:27:06,1065.0,successful,14,CA,988.32,960.58,901.96
332642,764596521,Textures of the World,Art Books,Publishing,USD,2011-10-02,1000.0,2011-09-02 17:23:12,1090.0,successful,22,US,1090.0,1090.0,1000.0
165346,1841274318,DRUM CASKET in BAMAKO,Performance Art,Art,USD,2012-01-08,8000.0,2011-11-30 04:19:16,8100.0,successful,46,US,8100.0,8100.0,8000.0
364463,926929279,"Biggie, Beethoven, Busta, and Bach - the album",Pop,Music,USD,2015-05-03,7500.0,2015-04-03 12:36:05,1895.0,failed,34,US,1895.0,1895.0,7500.0
47881,124407829,Kate Daisy Grant's new studio album!,Pop,Music,GBP,2014-04-11,2000.0,2014-03-12 19:15:17,2302.0,successful,93,GB,3831.34,3851.56,3346.27
117822,1598648662,Nocturnal Creations - Hand sculpted jewellery,Crafts,Crafts,GBP,2014-04-14,350.0,2014-03-17 20:38:00,115.0,failed,8,GB,191.46,193.29,588.28
372417,967769828,Help Josh take a vacay (Suspended),Film & Video,Film & Video,USD,2015-02-12,500.0,2015-01-13 01:50:54,0.0,suspended,0,US,0.0,0.0,500.0
220347,2122218145,Web Based Internet cafe software Startup,Software,Technology,GBP,2015-06-18,500.0,2015-05-19 19:04:28,0.0,failed,0,GB,0.0,0.0,791.92
217766,2109295806,The Powder Kegs' new LP... 'THE AMANICANS',Pop,Music,USD,2011-02-15,1500.0,2011-01-13 23:59:40,1500.0,successful,37,US,1500.0,1500.0,1500.0
285415,52196149,The Nice'n'Easy Shakespeare Project: Operation Online Outreach,Theater,Theater,USD,2010-02-22,2000.0,2009-12-13 17:39:23,395.0,failed,12,US,395.0,395.0,2000.0
120778,1613576107,The ABC's of Cleveland Comedy,Film & Video,Film & Video,USD,2015-08-01,2500.0,2015-07-01 15:33:48,546.0,undefined,0,"N,0""",,546.0,2500.0
349096,848601226,"Sell Recipe Of Mom's Delicious Corn Chowder,Become Debt Free",Small Batch,Food,USD,2014-09-09,10000.0,2014-07-11 19:59:30,1.0,failed,1,US,1.0,1.0,10000.0
195501,199560760,Creating Chiropractic Experiences,Publishing,Publishing,USD,2014-12-23,10000.0,2014-10-24 04:17:53,150.0,failed,1,US,150.0,150.0,10000.0
198545,2010967361,Jeremy Passion's First Full-Length Album,Music,Music,USD,2011-10-03,10000.0,2011-08-24 07:19:16,20628.47,successful,452,US,20628.47,20628.47,10000.0
104816,1532822559,StreisBAND • Full Album!,Metal,Music,GBP,2013-11-19,500.0,2013-11-05 01:16:45,70.0,failed,3,GB,111.47,113.41,810.04
346563,835361962,The Great British Bikers Rally Guide,Publishing,Publishing,GBP,2014-01-04,2000.0,2013-12-20 17:30:24,200.0,failed,2,GB,327.44,328.19,3281.86
289283,541953423,"The ""TASH Is MOR£"" Album",Music,Music,USD,2013-10-04,22132.0,2013-08-05 22:22:01,0.0,failed,0,US,0.0,0.0,22132.0
149822,1761395319,Australian south east coast gallery /Phillip island gallery,Fine Art,Photography,AUD,2015-04-13,8000.0,2015-03-14 14:45:26,0.0,failed,0,AU,0.0,0.0,6250.0
326544,733303305,Orc Bowmen 28mm miniatures,Tabletop Games,Games,GBP,2014-11-18,600.0,2014-10-19 09:57:18,920.0,successful,24,GB,1480.49,1442.78,940.94
210441,207246287,"Bronze/Respect Films ""Horses"" Short Film Music Video",Shorts,Film & Video,USD,2011-02-03,1500.0,2011-01-13 04:04:45,1887.0,successful,45,US,1887.0,1887.0,1500.0
178672,1908989476,Pave Our Pool,Civic Design,Design,USD,2015-03-10,26000.0,2015-02-08 01:55:39,26237.0,successful,132,US,26237.0,26237.0,26000.0
217230,2106700216,The Unemployables,Technology,Technology,USD,2016-10-02,25000.0,2016-09-02 15:46:02,1.0,failed,1,US,0.0,1.0,25000.0
233028,254411628,Fashion Meets Function in Line of Designer Belted Waist Bags,Fashion,Fashion,USD,2012-12-28,30000.0,2012-11-13 05:54:53,318.0,failed,9,US,318.0,318.0,30000.0
214566,209329845,The Spud Life,Apparel,Fashion,USD,2017-03-27,5000.0,2017-03-06 19:35:18,60.0,canceled,1,US,0.0,60.0,5000.0
286324,526557112,La fleur de thé / The tea flower,Product Design,Design,EUR,2017-08-08,1700.0,2017-06-29 15:41:32,100.0,failed,1,FR,0.0,117.65,2000.05
239285,286792392,Music as Medicine for Peace,World Music,Music,USD,2017-03-18,3900.0,2017-01-24 08:00:03,3900.0,successful,50,US,240.0,3900.0,3900.0
351525,860824026,Presidential Election: The Board Game,Tabletop Games,Games,USD,2016-11-11,2016.0,2016-09-22 07:51:28,8748.0,successful,178,US,391.0,8748.0,2016.0
94702,1481387484,Loop Switchers (Canceled),DIY,Crafts,USD,2015-03-10,1000.0,2015-02-08 23:30:27,0.0,canceled,0,US,0.0,0.0,1000.0
316270,681031395,Rearview Photo Book - Western Exploration,Photography,Photography,USD,2013-05-26,15000.0,2013-04-26 01:19:25,716.0,failed,11,US,716.0,716.0,15000.0
356758,887288346,Tables in the Wilderness,Nonfiction,Publishing,USD,2012-07-09,3575.0,2012-05-29 21:06:54,4005.0,successful,50,US,4005.0,4005.0,3575.0
96154,1488770699,Louisville Bespoke,Fashion,Fashion,USD,2017-04-25,10000.0,2017-03-24 05:30:14,10051.0,successful,64,US,2419.0,10051.0,10000.0
18576,109429416,Ghost Town Jenny @ Iceland Airwaves official off-venue show,Music,Music,USD,2011-08-11,4000.0,2011-07-12 03:20:41,4348.0,successful,71,US,4348.0,4348.0,4000.0
84162,1427996392,Highland homestead,Food,Food,GBP,2015-02-06,5000.0,2015-01-23 19:45:53,15.0,failed,2,GB,22.71,22.98,7658.96
41746,1212539571,The People of Clouds,Photography,Photography,USD,2011-08-23,8500.0,2011-05-25 18:47:30,9599.0,successful,121,US,9599.0,9599.0,8500.0
31883,1162063858,Launch! Music Conference Documentary,Documentary,Film & Video,USD,2017-04-14,12000.0,2017-03-15 03:40:15,335.0,failed,5,US,150.0,335.0,12000.0
110529,1561613460,10mm Montrose ECW,Gaming Hardware,Games,GBP,2017-08-06,150.0,2017-07-07 09:59:29,376.0,successful,15,GB,129.38,488.02,194.69
58516,1297560177,Speaking Out - A Debut Documentary Film,Documentary,Film & Video,USD,2014-09-24,8500.0,2014-08-24 14:06:00,2460.57,failed,35,US,2460.57,2460.57,8500.0
25399,1129037660,Keeping Families Connected with Video Chatting Puppet & Book,Children's Books,Publishing,USD,2013-04-13,308.0,2013-03-14 18:21:17,37.0,failed,6,US,37.0,37.0,308.0
136866,1695009914,Meet Up For Coffee,Apps,Technology,EUR,2016-07-12,16500.0,2016-06-21 01:00:16,64.0,failed,4,BE,1.13,71.22,18361.28
40081,1203851755,"Coconuts ""Crazy Monkey"" Dexterity Game for 2-4 Players!",Tabletop Games,Games,USD,2014-01-28,14181.0,2014-01-08 06:49:46,27549.0,successful,631,US,27549.0,27549.0,14181.0
300217,598706072,Anah Joy Handbags,Accessories,Fashion,USD,2014-09-22,7500.0,2014-08-06 09:06:43,1827.0,failed,21,US,1827.0,1827.0,7500.0
184029,193700580,RE-AGREE INDENTURE OF APOSTLES Comic Book - Vol #1,Comics,Comics,AUD,2015-04-03,20000.0,2015-02-02 02:12:19,1635.0,failed,26,AU,1269.94,1250.1,15291.69
333253,767605499,The King's Baker: for mothers and babies,Childrenswear,Fashion,USD,2015-01-17,5000.0,2014-11-18 06:17:27,67.0,failed,8,US,67.0,67.0,5000.0
93955,1477574965,FREE THE MOWGLI'S!,Music,Music,USD,2012-02-13,7000.0,2011-12-16 00:43:34,7430.77,successful,117,US,7430.77,7430.77,7000.0
109136,1554687456,The Clandestine Season 1 (Canceled),Webseries,Film & Video,USD,2012-04-20,25000.0,2012-03-21 12:08:07,7941.0,canceled,133,US,7941.0,7941.0,25000.0
367174,94093305,Back In The Day,People,Photography,GBP,2015-04-08,20000.0,2015-03-09 10:18:10,118.0,failed,3,GB,177.45,172.18,29182.6
46227,1235196859,The Ghetto Olympics 2016,Film & Video,Film & Video,GBP,2014-04-26,10000.0,2014-03-17 22:04:14,26.0,failed,2,GB,43.29,43.88,16875.93
243157,306626620,procedurally generated story based games,Video Games,Games,GBP,2017-12-10,3500.0,2017-11-25 16:36:08,2.0,failed,2,GB,0.0,2.68,4682.09
346557,835336601,Plus size clothes can be fashionable!,Apparel,Fashion,USD,2015-04-02,1000.0,2015-03-03 19:33:11,25.0,failed,1,US,25.0,25.0,1000.0
191270,1973280340,Custom Painting,Painting,Art,USD,2012-02-14,25.0,2012-01-15 20:05:23,770.0,successful,26,US,770.0,770.0,25.0
51392,1261603881,Bigfoot Trucker T-Shirt Sasquatch Cryptozoology Merch,Illustration,Art,USD,2015-07-20,900.0,2015-06-20 22:01:07,250.0,failed,11,US,250.0,250.0,900.0
175786,1894045742,Rest EP,Country & Folk,Music,USD,2011-02-26,500.0,2011-02-12 22:14:19,545.0,successful,28,US,545.0,545.0,500.0
208411,2062102785,six by seven LIVE in LONDON,Rock,Music,GBP,2016-10-03,10000.0,2016-09-14 13:12:08,5607.0,failed,150,GB,1074.09,6913.09,12329.39
338761,795746265,Inuit Nomad,Mixed Media,Art,CAD,2014-12-23,1500.0,2014-12-03 19:29:00,600.0,failed,1,CA,529.04,517.6,1294.0
266877,427780700,Bluff Creek,Thrillers,Film & Video,USD,2016-06-19,300.0,2016-05-20 04:09:58,10.0,failed,1,US,10.0,10.0,300.0
91839,1466591674,South Africa - Braai365,Documentary,Film & Video,GBP,2015-06-15,7500.0,2015-05-01 09:12:54,2420.0,failed,13,GB,3734.29,3832.87,11878.74
249205,337506120,Otakuware: T-Shirts for people who love Snark,Fashion,Fashion,USD,2013-07-29,3750.0,2013-06-29 18:01:24,721.0,failed,20,US,721.0,721.0,3750.0
198244,2009298962,Sim: A New Kind of Smartwatch,Accessories,Fashion,CAD,2014-07-08,15500.0,2014-06-05 00:12:05,5342.0,failed,68,CA,4904.14,5020.2,14566.3
193732,1986018103,The Odd Flower,Children's Books,Publishing,USD,2011-12-03,6000.0,2011-11-03 00:15:34,0.0,failed,0,US,0.0,0.0,6000.0
256575,374797015,FAM records Album-I'm Back,Hip-Hop,Music,USD,2014-05-16,3000.0,2014-04-16 19:56:35,0.0,failed,0,US,0.0,0.0,3000.0
268041,433802709,Fjúk Artist Residency + Performance Installation,Conceptual Art,Art,USD,2015-12-19,3000.0,2015-11-25 01:46:59,4569.0,successful,50,US,4569.0,4569.0,3000.0
59219,1301203691,"The ""A-Team"" to Perform at the Heritage Festival!",Dance,Dance,USD,2013-04-27,3000.0,2013-03-28 19:57:45,155.0,failed,5,US,155.0,155.0,3000.0
219106,211593207,Safelight - Application for Android OS,Apps,Technology,USD,2014-11-19,1699.0,2014-10-20 17:52:55,6.0,failed,2,US,6.0,6.0,1699.0
151144,1768104739,Lucky Town Brewing Company - Be Bold. Rediscover Beer.,Food,Food,USD,2012-03-13,20000.0,2012-01-13 04:28:22,22304.0,successful,266,US,22304.0,22304.0,20000.0
